Pbar,mNL,n_points,point_number,E_star,x_star,tau_star,F_residual
264.0,0.0565,3,2,40.574612878767326,0.12842555631532718,0.03544712506117932,0.0
264.0,0.0565,3,3,63.78055430587586,0.135460233857261,0.019987235222214968,-2.7755575615628914e-17
264.0,0.057,3,1,16.794328585287452,0.10653222034709059,0.11170945367868693,0.0
264.0,0.057,3,2,32.48813094384941,0.12411985755385231,0.047079768152265555,-2.7755575615628914e-17
264.0,0.057,3,3,71.24955709763033,0.13690186711953292,0.017362102272816777,-5.551115123125783e-17
264.0,0.0575,3,1,20.488465301590473,0.11274017181837746,0.08575719776252352,4.163336342344337e-17
264.0,0.0575,3,2,24.434008557570127,0.11753447509337504,0.06805904077016874,4.163336342344337e-17
264.0,0.0575,3,3,76.52729915575654,0.13778434376257243,0.015846316366865853,1.1102230246251565e-16
265.0,0.0565,3,1,15.29558352501561,0.10327826388027139,0.12668095787032796,2.7755575615628914e-17
265.0,0.0565,3,2,39.5995962613903,0.1279803770881405,0.03657347599035817,0.0
265.0,0.0565,3,3,65.4246980935833,0.13579393121692881,0.019363159340210795,2.7755575615628914e-17
265.0,0.057,3,1,16.884815272286545,0.10670780769157967,0.11092833733745021,0.0
265.0,0.057,3,2,31.920994595508667,0.12374507814530056,0.048170266256450905,2.7755575615628914e-17
265.0,0.057,3,3,72.44799390842687,0.13710466679735808,0.01700763728385906,0.0
265.0,0.0575,3,1,21.203545572514653,0.1137182071610011,0.08198089661821321,1.3877787807814457e-17
265.0,0.0575,3,2,23.394679865422777,0.11640272422171534,0.07205266938712687,1.3877787807814457e-17
265.0,0.0575,3,3,77.57530419326578,0.13794164999915073,0.015583388853277775,-2.7755575615628914e-17
266.0,0.0565,3,1,15.346915159015651,0.10339428993931159,0.12613093876361087,-1.3877787807814457e-17
266.0,0.0565,3,2,38.73344114999922,0.12756896747277888,0.03763004881679898,-8.326672684688674e-17
266.0,0.0565,3,3,66.95982211588438,0.1360929342410955,0.01881237626306662,-8.326672684688674e-17
266.0,0.057,3,1,16.97825867700133,0.1068875558638236,0.11013154988096562,-1.3877787807814457e-17
266.0,0.057,3,2,31.378971643358234,0.12337619383332386,0.04925580362077935,-1.3877787807814457e-17
266.0,0.057,3,3,73.61887219091857,0.1372974056351229,0.01667414546258134,0.0
267.0,0.0565,3,1,15.398948500434885,0.10351128025183019,0.12557756021824812,1.3877787807814457e-17
267.0,0.0565,3,2,37.95027796741654,0.1271832719363198,0.03863424732557535,2.7755575615628914e-17
267.0,0.0565,3,3,68.41176463928961,0.13636525382670514,0.018317660591046885,2.7755575615628914e-17
267.0,0.057,3,1,17.074923452707452,0.10707183742085558,0.10931764835205153,0.0
267.0,0.057,3,2,30.85857508731564,0.1230117267359419,0.05034022141069746,2.7755575615628914e-17
267.0,0.057,3,3,74.76541145798608,0.13748118889998115,0.016359224761599286,5.551115123125783e-17
268.0,0.056,3,1,14.333065068537541,0.10086884112521398,0.13837321489575083,4.163336342344337e-17
268.0,0.056,3,2,48.19897044143397,0.13132606979392053,0.028539815549645804,0.0
268.0,0.056,3,3,58.99572478736483,0.13436362381696826,0.022107809793577047,5.551115123125783e-17
268.0,0.0565,3,1,15.451713799928838,0.10362928204195425,0.1250206296813192,4.163336342344337e-17
268.0,0.0565,3,2,37.23290582808975,0.12681790612543342,0.03959771137101702,0.0
268.0,0.0565,3,3,69.79769347313974,0.13661622704856557,0.01786756128351637,5.551115123125783e-17
268.0,0.057,3,1,17.175113303179682,0.10726107861765116,0.10848498357640116,-1.3877787807814457e-17
268.0,0.057,3,2,30.356831378526266,0.12265033241994892,0.05142715535930774,-5.551115123125783e-17
268.0,0.057,3,3,75.89027874695586,0.13765693471420784,0.01606088484019258,-1.3877787807814457e-16
269.0,0.056,3,1,14.368723832197192,0.10095833582381791,0.13792969445761313,0.0
269.0,0.056,3,2,46.15872627765083,0.13061834580699863,0.030156223093698545,2.7755575615628914e-17
269.0,0.056,3,3,61.72011788497566,0.13498547346480427,0.02089218394028818,-2.7755575615628914e-17
269.0,0.0565,3,1,15.505243260549905,0.10374834541363848,0.12445994329949753,-2.7755575615628914e-17
