varied_parameter,parameter_value,base_case,model,found,number_of_roots,root,branch,B,delta,eta,Pbar,m_L,m_NL,E,P,tau,u,x,g,Z,A,residual_max,admissible,positive_growth,TVC,stability,lambda_1_real,lambda_1_imag,lambda_2_real,lambda_2_imag,lambda_3_real,lambda_3_imag,status
m,0.22334179607548155,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.22334179607548155,0.8933671843019262,0.5853700741657859,0.4146299258342141,0.4554006077457088,0.6748337630451731,0.05544160220989069,0.09088320441978141,0.21683089175826728,0.2168308917582672,8.326672684688674e-17,True,True,True,saddle,-0.8485868651581641,0.0,0.05544160221002564,0.0,0.9040284673686378,0.0,solution
m,0.2285440948074375,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2285440948074375,0.91417637922975,0.3054075404320975,0.6945924595679025,0.5464547511645426,0.7392257782061868,0.04578279993573864,0.07156559987147729,0.1587450049320179,0.1587450049320179,1.5167166166467143e-17,True,True,True,saddle,-0.6094607607643264,0.0,0.045782799935220955,0.0,0.6552435607368545,0.0,solution
m,0.2285440948074375,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2285440948074375,0.91417637922975,0.5861103596456154,0.4138896403543846,0.44873470439788415,0.669876633715406,0.05618517160935576,0.09237034321871156,0.22176548240549684,0.2217654824054968,5.551115123125783e-17,True,True,True,saddle,-0.8624812764658977,0.0,0.05618517160942185,0.0,0.9186664480764474,0.0,solution
m,0.2338675706435991,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2338675706435991,0.9354702825743964,0.306455247162464,0.693544752837536,0.5403084312985406,0.73505675379425,0.04640815359752917,0.07281630719505836,0.16219762647872993,0.16219762647872993,1.0497600064467938e-16,True,True,True,saddle,-0.6178948340149314,0.0,0.046408153596551455,0.0,0.6643029876627756,0.0,solution
m,0.2338675706435991,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2338675706435991,0.9354702825743964,0.5868646468529598,0.4131353531470402,0.442071750781742,0.6648847650395834,0.05693395191072914,0.09386790382145832,0.22680901061586156,0.22680901061586145,1.1102230246251565e-16,True,True,True,saddle,-0.8766777410007985,0.0,0.05693395191049924,0.0,0.9336116929195964,0.0,solution
m,0.23931504616131916,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.23931504616131916,0.9572601846452766,0.307531872590615,0.692468127409385,0.53414758408838,0.7308540101062455,0.04703856515072984,0.07407713030145968,0.16571804187621922,0.16571804187621922,9.265983537544085e-17,True,True,True,saddle,-0.6264644325264721,0.0,0.04703856515143947,0.0,0.6735029976770637,0.0,solution
m,0.23931504616131916,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.23931504616131916,0.9572601846452766,0.5876330175195056,0.4123669824804944,0.43541409312167945,0.6598591464257197,0.057687794702808694,0.09537558940561741,0.2319637227695175,0.23196372276951752,7.553230491093289e-17,True,True,True,saddle,-0.8911842785059445,0.0,0.05768779470293803,0.0,0.9488720732000252,0.0,solution
m,0.2448894096842231,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2448894096842231,0.9795576387368924,0.3086374260860749,0.6913625739139251,0.5279739890293549,0.7266181865528517,0.047673938683738905,0.07534787736747782,0.16930737260354617,0.16930737260354617,2.564488845728161e-17,True,True,True,saddle,-0.6351725553248396,0.0,0.04767393868351792,0.0,0.6828464940333103,0.0,solution
m,0.2448894096842231,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2448894096842231,0.9795576387368924,0.5884155522333054,0.41158444776669456,0.4287640865807587,0.6548007991601406,0.058446546792645576,0.09689309358529118,0.23723190408010839,0.23723190408010833,4.144262863739018e-13,True,True,True,saddle,-0.9060091377826706,0.0,0.05844654679274039,0.0,0.9644556845583584,0.0,solution
m,0.2505936168136361,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2505936168136361,1.0023744672545445,0.30977191481790456,0.6902280851820954,0.5217894447690898,0.7223499461958102,0.048314174737295136,0.07662834947459028,0.17296675229213185,0.17296675229213182,3.982705757174512e-17,True,True,True,saddle,-0.6440222788603622,0.0,0.04831417473680318,0.0,0.6923364536145241,0.0,solution
m,0.2505936168136361,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2505936168136361,1.0023744672545445,0.5892123303251412,0.4107876696748588,0.42212409213622804,0.6497107757581276,0.05921005030294754,0.09842010060589505,0.24261587892690986,0.24261587892690994,1.2438021063427276e-13,True,True,True,saddle,-0.921160803065722,0.0,0.05921005030302731,0.0,0.9803708533787456,0.0,solution
m,0.25643069199568236,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.25643069199568236,1.0257227679827294,0.3109353434794151,0.6890646565205849,0.5155957671234895,0.718049975366262,0.04895917036172736,0.07791834072345473,0.17669732670134078,0.17669732670134078,1.4668423734031565e-16,True,True,True,saddle,-0.6530167586718667,0.0,0.04895917036161088,0.0,0.7019759290573929,0.0,solution
m,0.25643069199568236,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.25643069199568236,1.0257227679827294,0.5900234297595602,0.40997657024043976,0.415496473406766,0.6445901592537432,0.05997814277860517,0.09995628555721037,0.24811801117313878,0.24811801117313873,5.551115123125783e-17,True,True,True,saddle,-0.9366480007443221,0.0,0.05997814277874214,0.0,0.9966261435058612,0.0,solution
m,0.26240373012488627,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.26240373012488627,1.049614920499545,0.312127714013987,0.687872285986013,0.5093947870421122,0.7137189832434837,0.04960881918014411,0.07921763836028824,0.18050025369226233,0.18050025369226236,2.7755575615628914e-17,True,True,True,saddle,-0.6621592311771187,0.0,0.04960881918042134,0.0,0.7117680503527362,0.0,solution
m,0.26240373012488627,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.26240373012488627,1.049614920499545,0.5908489270149019,0.4091510729850981,0.40888359343618536,0.6394400624266401,0.06075065730267066,0.1015013146053413,0.2537407044724014,0.2537407044724014,6.525559709974665e-17,True,True,True,saddle,-0.9524797058527921,0.0,0.060750657303041466,0.0,1.0132303631364896,0.0,solution
m,0.26851589818512633,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.26851589818512633,1.0740635927405053,0.31334902534241116,0.6866509746575888,0.5031883485275004,0.7093577013943673,0.050263011457511574,0.08052602291502316,0.1843767031998749,0.1843767031998749,1.8505323989807476e-16,True,True,True,saddle,-0.6714530154750576,0.0,0.05026301145772853,0.0,0.7217160269521239,0.0,solution
m,0.26851589818512633,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.26851589818512633,1.0740635927405053,0.5916888969695674,0.4083111030304326,0.402287811445747,0.6342616269693028,0.06152742262127125,0.10305484524254249,0.2594864025595218,0.25948640255952177,5.551115123125783e-17,True,True,True,saddle,-0.9686651492120846,0.0,0.061527422621475564,0.0,1.0301925718179339,0.0,solution
m,0.27477043692881226,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.27477043692881226,1.099081747715249,0.3145992730921797,0.6854007269078203,0.4969783065132235,0.7049668832741177,0.050921634175549006,0.08184326835109802,0.1883278572037873,0.1883278572037873,3.10363176729487e-17,True,True,True,saddle,-0.68090151522855,0.0,0.05092163417591954,0.0,0.7318231494032786,0.0,solution
m,0.27477043692881226,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.27477043692881226,1.099081747715249,0.5925434127825943,0.40745658721740574,0.3957114795611931,0.6290560225935311,0.06230826327763699,0.104616526555274,0.2653575895270788,0.2653575895270787,5.551115123125783e-17,True,True,True,saddle,-0.9852138243027426,0.0,0.062308263277761955,0.0,1.0475220875516165,0.0,solution
m,0.2811706625951745,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2811706625951745,1.124682650380698,0.3158784493291431,0.6841215506708569,0.49076652470558124,0.7005473036887525,0.05158457111335379,0.08316914222670758,0.1923549096977631,0.19235490969776306,8.513442116303235e-17,True,True,True,saddle,-0.6905082205262607,0.0,0.051584571112731945,0.0,0.742092791640772,0.0,solution
m,0.2811706625951745,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2811706625951745,1.124682650380698,0.5934125457735718,0.40658745422642817,0.3891569395245105,0.6238244460779896,0.06309299975496824,0.10618599950993646,0.27135679008600716,0.27135679008600716,3.240382458395784e-17,True,True,True,saddle,-1.0021354947485768,0.0,0.06309299975512886,0.0,1.065228494500082,0.0,solution
m,0.2877199686685784,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.2877199686685784,1.1508798746743136,0.31718654229198007,0.6828134577080199,0.4845548733941053,0.6960997582201169,0.05225170293364912,0.08450340586729825,0.1964590666582352,0.19645906665823518,2.7755575615628914e-17,True,True,True,saddle,-0.7002767097500654,0.0,0.052251702935283924,0.0,0.7525284126544647,0.0,solution
m,0.2877199686685784,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.2877199686685784,1.1508798746743136,0.5942963653007334,0.4057036346992666,0.3826265193992866,0.6185681202578149,0.06388144862799443,0.10776289725598885,0.27748656980971326,0.27748656980971326,9.027016397972032e-17,True,True,True,saddle,-1.0194402015746828,0.0,0.06388144862821049,0.0,1.083321650184842,0.0,solution
m,0.29442182767779446,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.29442182767779446,1.1776873107111778,0.31852353612990547,0.6814764638700945,0.47834522723615414,0.691625062614242,0.05292290727453037,0.08584581454906075,0.20064154601203368,0.20064154601203368,2.3234307468624473e-17,True,True,True,saddle,-0.7102106515171563,0.0,0.05292290727441405,0.0,0.7631335587967236,0.0,solution
m,0.29442182767779446,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.29442182767779446,1.1776873107111778,0.5951949386373505,0.4048050613626495,0.3761225302789565,0.6132882929576893,0.06467342272301328,0.10934684544602656,0.28374953536092606,0.2837495353609261,5.551115123125783e-17,True,True,True,saddle,-1.0371382710186126,0.0,0.0646734227231325,0.0,1.1018116937113653,0.0,solution
m,0.30127979303717883,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.30127979303717883,1.2051191721487153,0.31988941064406695,0.680110589355933,0.47213946302103904,0.6871240521339935,0.05359805884656763,0.08719611769313527,0.20490357760354924,0.20490357760354924,3.603738205925792e-17,True,True,True,saddle,-0.7203138067967002,0.0,0.053598058847668335,0.0,0.773911865630777,0.0,solution
m,0.30127979303717883,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.30127979303717883,1.2051191721487153,0.5961083308464463,0.4038916691535537,0.36964726300732603,0.6079862358699628,0.06546873128617223,0.11093746257234449,0.29014833470053564,0.29014833470053547,1.6653345369377348e-16,True,True,True,saddle,-1.055240322185812,0.0,0.06546873128645853,0.0,1.1207090534540245,0.0,solution
m,0.30829750093074104,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.30829750093074104,1.2331900037229642,0.321284141033065,0.678715858966935,0.4659394574192375,0.6825975808770769,0.05427702953510513,0.08855405907021026,0.20924640316156734,0.20924640316156734,1.1639176058434278e-16,True,True,True,saddle,-0.7305900306611192,0.0,0.05427702953497663,0.0,0.7848670601732711,0.0,solution
m,0.30829750093074104,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.30829750093074104,1.2331900037229642,0.5970366046538542,0.4029633953461458,0.3632029849208325,0.6026632433796112,0.06626718015972499,0.11253436031944997,0.2966856572776744,0.2966856572776744,9.196418648788756e-19,True,True,True,saddle,-1.0737572753579594,0.0,0.06626718015978078,0.0,1.1400244554873593,0.0,solution
m,0.3154786722400966,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.3154786722400966,1.2619146889603865,0.32270769764304286,0.6772923023569571,0.4597470847223478,0.6780465210605743,0.05495968850758052,0.08991937701516105,0.2136712762660109,0.2136712762660109,1.9459831085466017e-16,True,True,True,saddle,-0.7410432744273269,0.0,0.05495968850818119,0.0,0.7960029629252541,0.0,solution
m,0.3154786722400966,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.3154786722400966,1.2619146889603865,0.5979798203196528,0.4020201796803472,0.3567919366220258,0.5973206313379991,0.06706857196596679,0.11413714393193362,0.30336423420031444,0.30336423420031433,1.1102230246251565e-16,True,True,True,saddle,-1.0927003598785194,0.0,0.06706857196564121,0.0,1.159768931829346,0.0,solution
m,0.32282711451732776,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.32282711451732776,1.291308458069311,0.32416004572279045,0.6758399542772096,0.4535642145795093,0.6734717622733037,0.055645902325671105,0.09129180465134222,0.2181794623148343,0.2181794623148343,6.609191323510077e-17,True,True,True,saddle,-0.7516775879582481,0.0,0.05564590232573843,0.0,0.8073234903169167,0.0,solution
m,0.32282711451732776,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.32282711451732776,1.291308458069311,0.5989380355080182,0.40106196449198184,0.3504163287937476,0.591959735787619,0.06787270629852381,0.11574541259704764,0.3101868383856589,0.3101868383856588,1.1102230246251565e-16,True,True,True,saddle,-1.112081122925918,0.0,0.06787270629858932,0.0,1.1799538292171046,0.0,solution
m,0.330346724003798,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.330346724003798,1.321386896015192,0.32564114518430076,0.6743588548156992,0.4473927097360618,0.668874210697394,0.05633553506205757,0.09267107012411514,0.22277223849131908,0.22277223849131908,1.7384699058944535e-16,True,True,True,saddle,-0.7624971214407286,0.0,0.05633553506284224,0.0,0.8188326564827925,0.0,solution
m,0.330346724003798,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.330346724003798,1.321386896015192,0.5999113051555414,0.40008869484445864,0.3440783390634114,0.5865819116401488,0.06867937992064435,0.11735875984128868,0.3171562846896344,0.31715628468963447,6.685064650302164e-17,True,True,True,saddle,-1.1319114379554034,0.0,0.06867937992077743,0.0,1.2005908178454059,0.0,solution
m,0.3380414876959909,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.3380414876959909,1.3521659507839636,0.3271509503692145,0.6728490496307855,0.4412344237802394,0.6642547883005733,0.057028448421580676,0.09405689684316136,0.22745089373202435,0.22745089373202435,2.7555109680264497e-17,True,True,True,saddle,-0.773506127668703,0.0,0.05702844842158961,0.0,0.83053457609721,0.0,solution
m,0.3380414876959909,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.3380414876959909,1.3521659507839636,0.6008996813380725,0.3991003186619275,0.3377801089266902,0.5811885313103573,0.06948838697011307,0.11897677394022614,0.32427543001480524,0.32427543001480524,4.2188766096465544e-17,True,True,True,saddle,-1.1522035137495716,0.0,0.06948838697017133,0.0,1.2216919007048448,0.0,solution
m,0.34591548545946815,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.34591548545946815,1.3836619418378726,0.3286894098215932,0.6713105901784068,0.4350911989036951,0.6596144320007674,0.05772450186655156,0.09544900373310311,0.23221672869564564,0.23221672869564566,5.736198168661421e-17,True,True,True,saddle,-0.784708964300336,0.0,0.05772450186760115,0.0,0.842433466153083,0.0,solution
m,0.34591548545946815,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.34591548545946815,1.3836619418378726,0.6019032131361585,0.39809678686384153,0.33152374073976365,0.5757809833085525,0.0702995191703838,0.12059903834076757,0.3315471733960544,0.33154717339605444,7.361305803582933e-17,True,True,True,saddle,-1.1729699032685197,0.0,0.07029951917058719,0.0,1.2432694224053278,0.0,solution
m,0.3539728921920689,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.3539728921920689,1.4158915687682756,0.3302564660674384,0.6697435339325616,0.428964863681619,0.6549540928046934,0.05842355274596265,0.09684710549192531,0.23707105573304582,0.23707105573304585,3.2741958453498594e-17,True,True,True,saddle,-0.7961100959624942,0.0,0.05842355274710422,0.0,0.8545336486984998,0.0,solution
m,0.3539728921920689,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.3539728921920689,1.4158915687682756,0.6029219464991576,0.39707805350084235,0.3253112947890729,0.5703606707944306,0.07111256604750206,0.12222513209500413,0.3389744560634143,0.3389744560634143,1.3543803361704392e-17,True,True,True,saddle,-1.1942235132586299,0.0,0.07111256604742472,0.0,1.2653360792942443,0.0,solution
m,0.36221798003749495,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.36221798003749495,1.4488719201499798,0.3318520554013865,0.6681479445986135,0.4228572308781681,0.6502747349222235,0.05912545642833313,0.09825091285666626,0.24201519885871386,0.24201519885871386,8.802484384690836e-18,True,True,True,saddle,-0.8077140965499686,0.0,0.059125456429135824,0.0,0.8668395529471321,0.0,solution
m,0.36221798003749495,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.36221798003749495,1.4488719201499798,0.6039559241081219,0.39604407589187807,0.31914478644730104,0.5649290100953402,0.07192731515236563,0.12385463030473126,0.3465602614814484,0.3465602614814484,1.1072559065714757e-16,True,True,True,saddle,-1.2159776135419995,0.0,0.07192731515271818,0.0,1.2879049286829503,0.0,solution
m,0.3706551206504587,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.3706551206504587,1.4826204826018348,0.33347610768098157,0.6665238923190184,0.4167700952828384,0.6455773348583719,0.05983006643791088,0.09966013287582176,0.24705049372391913,0.2470504937239191,4.9162699049311677e-17,True,True,True,saddle,-0.8195256515718526,0.0,0.05983006643731798,0.0,0.8793557180396463,0.0,solution
m,0.3706551206504587,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.3706551206504587,1.4826204826018348,0.6050051852375546,0.39499481476244536,0.3130261834240013,0.5594874291921145,0.07274355228784948,0.12548710457569898,0.3543076153646357,0.3543076153646355,1.6653345369377348e-16,True,True,True,saddle,-1.2382458470019704,0.0,0.07274355228793469,0.0,1.310989399255334,0.0,solution
m,0.37928878751459183,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.37928878751459183,1.5171551500583673,0.3351285461289355,0.6648714538710645,0.4107052315833151,0.6408628804848313,0.06053723459394197,0.10107446918788393,0.25217828759182,0.2521782875918199,7.694568074887934e-17,True,True,True,saddle,-0.8315495606103153,0.0,0.06053723459398878,0.0,0.8920867952001825,0.0,solution
m,0.37928878751459183,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.37928878751459183,1.5171551500583673,0.6060697656161632,0.3939302343838368,0.3069574031189764,0.5540373661757629,0.07356106174030222,0.12712212348060445,0.362219585668238,0.36221958566823786,1.1102230246251565e-16,True,True,True,saddle,-1.2610422393042897,0.0,0.07356106174037419,0.0,1.3346033010364238,0.0,solution
m,0.3881235583143458,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.3881235583143458,1.5524942332573832,0.3368092871437576,0.6631907128562424,0.4046643922802037,0.636132370093052,0.061246811152708865,0.10249362230541774,0.2573999393147924,0.2573999393147924,1.965546299305e-17,True,True,True,saddle,-0.8437907393334848,0.0,0.06124681115292014,0.0,0.9050375505099437,0.0,solution
m,0.3881235583143458,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.3881235583143458,1.5524942332573832,0.6071496972867385,0.3928503027132615,0.300940310086138,0.54858026767843,0.07437962651490217,0.12875925302980432,0.3702992825541869,0.370299282554187,8.770410109005946e-17,True,True,True,saddle,-1.2843812096290506,0.0,0.07437962651479582,0.0,1.3587608361049972,0.0,solution
m,0.3971641173621407,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.3971641173621407,1.5886564694485628,0.33851824011913667,0.6614817598808633,0.39864930564889667,0.6313868114309141,0.061958644952029546,0.10391728990405909,0.26271681931423857,0.26271681931423857,7.74531866293914e-17,True,True,True,saddle,-0.8562542223318358,0.0,0.06195864495183446,0.0,0.91821286732836,0.0,solution
m,0.3971641173621407,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.3971641173621407,1.5886564694485628,0.608245008465312,0.39175499153468796,0.294976713615175,0.5431175872821419,0.07519902857434538,0.13039805714869077,0.37854985833156485,0.3785498583315649,5.551115123125783e-17,True,True,True,saddle,-1.308277580528473,0.0,0.0751990285745628,0.0,1.383476609086808,0.0,solution
m,0.4064152580820496,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4064152580820496,1.6256610323281984,0.3402553072724329,0.6597446927275671,0.39266167375365607,0.6266272207250944,0.06267258355790252,0.10534516711580504,0.2681303095631367,0.26813030956313666,1.3623188471536264e-16,True,True,True,saddle,-0.8689451655361657,0.0,0.06267258355897057,0.0,0.931617749076407,0.0,solution
m,0.4064152580820496,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4064152580820496,1.6256610323281984,0.6093557233997544,0.3906442766002456,0.28906836543791625,0.5376507839089573,0.0760190490803231,0.13203809816064616,0.38697450737131345,0.38697450737131356,1.1102230246251565e-16,True,True,True,saddle,-1.3327465893009762,0.0,0.07601904908023337,0.0,1.4087656383474356,0.0,solution
m,0.4158818855513355,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4158818855513355,1.663527542205342,0.3420203834826271,0.6579796165173729,0.3867031705187939,0.621854621691271,0.063388473412976,0.10677694682595201,0.2736418035715897,0.2736418035715897,1.23431444536585e-16,True,True,True,saddle,-0.8818688483478428,0.0,0.06338847341358211,0.0,0.9452573217358583,0.0,solution
m,0.4158818855513355,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4158818855513355,1.663527542205342,0.6104818622279934,0.3895181377720066,0.2832169575657907,0.5321813201962191,0.0768394686372338,0.13367893727446759,0.3955764659948639,0.3955764659948639,1.2184317006085785e-16,True,True,True,saddle,-1.357803898550143,0.0,0.07683946863751882,0.0,1.4346433671602274,0.0,solution
m,0.4255690191011882,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4255690191011882,1.7022760764047529,0.3438133561380634,0.6561866438619366,0.3807754398616209,0.6170700445343469,0.06410615998651463,0.10821231997302927,0.2792527063756251,0.2792527063756251,7.926481135240184e-17,True,True,True,saddle,-0.8950306768113186,0.0,0.06410615998694005,0.0,0.9591368368252985,0.0,solution
m,0.4255690191011882,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4255690191011882,1.7022760764047529,0.6116234408360516,0.3883765591639484,0.27742412026429225,0.5267106608606781,0.07766006753756496,0.1353201350751299,0.40435901233643523,0.40435901233643534,1.1102230246251565e-16,True,True,True,saddle,-1.383465607638693,0.0,0.07766006753732724,0.0,1.461125675150059,0.0,solution
m,0.4354817949780403,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4354817949780403,1.7419271799121612,0.3456341049942834,0.6543658950057166,0.37488009389159205,0.6122745249408896,0.06482548792553322,0.10965097585106644,0.2849644345295013,0.2849644345295013,8.32401023424172e-17,True,True,True,saddle,-0.9084361859600947,0.0,0.06482548792741084,0.0,0.973261673874291,0.0,solution
m,0.4354817949780403,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4354817949780403,1.7419271799121612,0.6127804707161117,0.38721952928388825,0.2716914201698103,0.5212402710553073,0.07848062600837055,0.13696125201674111,0.4133254661788244,0.4133254661788243,1.583599868894563e-16,True,True,True,saddle,-1.4097482641409507,0.0,0.07848062600852819,0.0,1.4882288901610992,0.0,solution
m,0.4456254690668728,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4456254690668728,1.7825018762674911,0.3474825020422593,0.6525174979577407,0.3690187111798293,0.6074691030660154,0.06554630120676434,0.1110926024135287,0.2907784161017604,0.2907784161017604,1.177867575299373e-16,True,True,True,saddle,-0.9220910423017619,0.0,0.06554630120817427,0.0,0.9876373434902885,0.0,solution
m,0.4456254690668728,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4456254690668728,1.7825018762674911,0.6139529588248467,0.3860470411751533,0.2660203585536356,0.5157716147226751,0.0793009244582654,0.1386018489165308,0.42247918876256924,0.4224791887625694,1.6653345369377348e-16,True,True,True,saddle,-1.4366688757064767,0.0,0.07930092445844138,0.0,1.515969800155705,0.0,solution
m,0.45600541967795477,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.45600541967795477,1.824021678711819,0.3493584113872853,0.6506415886127147,0.36319283510292594,0.6026548225169412,0.06626844328912547,0.11253688657825095,0.2966960906752722,0.29669609067527214,1.260078274719238e-16,True,True,True,saddle,-0.9360010468900399,0.0,0.06626844329027576,0.0,1.0022694901797453,0.0,solution
m,0.45600541967795477,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.45600541967795477,1.824021678711819,0.6151409074422524,0.38485909255774764,0.2604123697373604,0.5103061529487573,0.08012074372435309,0.14024148744870615,0.4318235825684568,0.4318235825684569,6.8665004585159e-17,True,True,True,saddle,-1.464244921909559,0.0,0.08012074372432282,0.0,1.544365665588631,0.0,solution
m,0.46662715039849545,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.46662715039849545,1.8665086015939818,0.3512616891387844,0.6487383108612156,0.35740397226465465,0.5978327293354343,0.06699175726635152,0.11398351453270304,0.30271890935150236,0.30271890935150236,4.9599764887588805e-18,True,True,True,saddle,-0.9501721380569986,0.0,0.0669917572657452,0.0,1.0171638953192943,0.0,solution
m,0.46662715039849545,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.46662715039849545,1.8665086015939818,0.6163443140312571,0.3836556859687429,0.25486881966330327,0.5048453423210947,0.08093986531850249,0.14187973063700493,0.4413620910734052,0.4413620910734053,1.1102230246251565e-16,True,True,True,saddle,-1.4924943667876938,0.0,0.0809398653190983,0.0,1.5734342320128951,0.0,solution
m,0.4774962930107179,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4774962930107179,1.9099851720428715,0.3531921833112538,0.6468078166887462,0.351653590998903,0.5930038709813815,0.06771608601945943,0.11543217203891887,0.3088483347592323,0.30884833475923223,9.27233044370362e-17,True,True,True,saddle,-0.9646103939756003,0.0,0.06771608602108213,0.0,1.0323264799524712,0.0,solution
m,0.4774962930107179,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4774962930107179,1.9099851720428715,0.6175631710983803,0.3824368289016197,0.24939100462296096,0.49939063329518,0.08175807167238966,0.1435161433447793,0.4510981984798538,0.45109819847985383,5.551115123125783e-17,True,True,True,saddle,-1.5214356712287838,0.0,0.08175807167262884,0.0,1.603193742900703,0.0,solution
m,0.4886186104779053,False,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.4886186104779053,1.9544744419116211,0.3551497337365538,0.6448502662634462,0.3459431199568455,0.5881692953196771,0.0684412723687151,0.1168825447374302,0.31508584106795234,0.31508584106795234,9.121757903435369e-17,True,True,True,saddle,-0.9793220359218364,0.0,0.06844127237022593,0.0,1.0477633082513467,0.0,solution
m,0.4886186104779053,False,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.4886186104779053,1.9544744419116211,0.6187974660557438,0.3812025339442562,0.24398015014587773,0.4939434685729509,0.08257514638072402,0.14515029276144806,0.46103542941886105,0.46103542941886105,1.151207616034689e-16,True,True,True,saddle,-1.5510878061911093,0.0,0.08257514638071503,0.0,1.6336629525796336,0.0,solution
m,0.5,True,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.5,2.0,0.3571341719877207,0.6428658280122793,0.3402739467810474,0.5833300496126077,0.06916715922477551,0.11833431844955102,0.32143291400613966,0.32143291400613966,5.66669955594591e-17,True,True,True,saddle,-0.9943134311490548,0.0,0.06916715922477172,0.0,1.0634805903403097,0.0,solution
m,0.5,True,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.5,2.0,0.620047181084747,0.379952818915253,0.2386374100506793,0.48850528149722117,0.0833908744420835,0.14678174888416698,0.47117734862721194,0.47117734862721194,2.318231537782815e-17,True,True,True,saddle,-1.581470265488004,0.0,0.08339087444221714,0.0,1.6648611399217321,0.0,solution
