varied_parameter,parameter_value,base_case,model,found,number_of_roots,root,branch,B,delta,eta,Pbar,m_L,m_NL,E,P,tau,u,x,g,Z,A,residual_max,admissible,positive_growth,TVC,stability,lambda_1_real,lambda_1_imag,lambda_2_real,lambda_2_imag,lambda_3_real,lambda_3_imag,status
delta,0.00746,False,nonlinear,True,1,1,upper,0.45,0.00746,1.5,1.0,0.5,2.0,0.6183322150699753,0.38166778493002473,0.23821435041669256,0.48807207502242184,0.08176252207997005,0.1486050441599401,0.4719949737532662,0.4719949737532662,3.3058882078592167e-18,True,True,True,saddle,-1.578548879964297,0.0,0.0817625220802353,0.0,1.6603114020205185,0.0,solution
delta,0.007554999999999999,False,linear,True,1,1,-,0.45,0.007554999999999999,1.5,1.0,0.5,2.0,0.35280644829781793,0.6471935517021821,0.33837301839973194,0.5816983912645212,0.0677819079769885,0.12045381595397699,0.32359677585109103,0.32359677585109103,9.861324793406471e-17,True,True,True,saddle,-0.9997610928312753,0.0,0.06778190797604963,0.0,1.067543000825928,0.0,solution
delta,0.007554999999999999,False,nonlinear,True,1,1,upper,0.45,0.007554999999999999,1.5,1.0,0.5,2.0,0.6183966919458587,0.38160330805414133,0.23823012566511798,0.48808823553238606,0.08182343133680875,0.14853686267361751,0.47196444667255494,0.4719644466725549,1.4546871387001714e-16,True,True,True,saddle,-1.5786586872616075,0.0,0.08182343133706793,0.0,1.6604821185716976,0.0,solution
delta,0.00765,False,linear,True,1,1,-,0.45,0.00765,1.5,1.0,0.5,2.0,0.35297571639843495,0.647024283601565,0.3384470688101274,0.5817620379589299,0.06783569430616053,0.12037138861232105,0.3235121418007825,0.3235121418007825,7.984724228710336e-17,True,True,True,saddle,-0.9995460524054934,0.0,0.06783569430663737,0.0,1.06738174667949,0.0,solution
delta,0.00765,False,nonlinear,True,1,1,upper,0.45,0.00765,1.5,1.0,0.5,2.0,0.6184611426895126,0.3815388573104874,0.2382459046753545,0.48810439936078687,0.08188434009588198,0.14846868019176396,0.4719339153453899,0.47193391534538986,5.551115123125783e-17,True,True,True,saddle,-1.5787684522092835,0.0,0.08188434009533248,0.0,1.6606527922923104,0.0,solution
delta,0.007744999999999999,False,linear,True,1,1,-,0.45,0.007744999999999999,1.5,1.0,0.5,2.0,0.3531448937352921,0.6468551062647079,0.33852110380490624,0.5818256644433161,0.06788948366683593,0.12028896733367185,0.32342755313235394,0.32342755313235394,1.409377214121486e-17,True,True,True,saddle,-0.9993312888500878,0.0,0.06788948366628056,0.0,1.0672207725400245,0.0,solution
delta,0.007744999999999999,False,nonlinear,True,1,1,upper,0.45,0.007744999999999999,1.5,1.0,0.5,2.0,0.6185255673183204,0.3814744326816796,0.23826168744207676,0.48812056650183955,0.0819452483580574,0.1484004967161148,0.4719033797837407,0.4719033797837406,1.1102230246251565e-16,True,True,True,saddle,-1.5788781747142948,0.0,0.08194524835759968,0.0,1.6608234230691383,0.0,solution
delta,0.00784,False,linear,True,1,1,-,0.45,0.00784,1.5,1.0,0.5,2.0,0.3533139803841625,0.6466860196158375,0.3385951233887754,0.5818892707283537,0.06794327605741361,0.12020655211482723,0.32334300980791875,0.32334300980791875,2.3494756375750894e-17,True,True,True,saddle,-0.9991168017369557,0.0,0.06794327605663314,0.0,1.067060077828751,0.0,solution
delta,0.00784,False,nonlinear,True,1,1,upper,0.45,0.00784,1.5,1.0,0.5,2.0,0.6185899658496495,0.38141003415035046,0.23827747395996726,0.4881367369497683,0.08200615612420142,0.14833231224840285,0.4718728399995579,0.4718728399995579,1.9840585337990762e-16,True,True,True,saddle,-1.5789878548704996,0.0,0.08200615612417267,0.0,1.6609940110032655,0.0,solution
delta,0.007935,False,linear,True,1,1,-,0.45,0.007935,1.5,1.0,0.5,2.0,0.35348297642073223,0.6465170235792678,0.3386691275664397,0.5819528568247085,0.06799707147629372,0.12012414295258744,0.3232585117896339,0.3232585117896339,4.699978289424696e-17,True,True,True,saddle,-0.9989025905170995,0.0,0.06799707147825267,0.0,1.0668996619571636,0.0,solution
delta,0.007935,False,nonlinear,True,1,1,upper,0.45,0.007935,1.5,1.0,0.5,2.0,0.6186543383008514,0.38134566169914863,0.23829326422371555,0.48815291069880506,0.08206706339517923,0.14826412679035847,0.4718422960047743,0.47184229600477423,5.551115123125783e-17,True,True,True,saddle,-1.579097492655505,0.0,0.08206706339550442,0.0,1.6611645560384098,0.0,solution
delta,0.008029999999999999,False,linear,True,1,1,-,0.45,0.008029999999999999,1.5,1.0,0.5,2.0,0.35365188192059993,0.6463481180794001,0.33874311634260174,0.5820164227430371,0.06805086992187777,0.12004173984375553,0.32317405903970003,0.32317405903970003,2.3505025449802163e-17,True,True,True,saddle,-0.9986886545731162,0.0,0.06805086992284123,0.0,1.0667395244633446,0.0,solution
delta,0.008029999999999999,False,nonlinear,True,1,1,upper,0.45,0.008029999999999999,1.5,1.0,0.5,2.0,0.6187186846892602,0.38128131531073983,0.23830905822801857,0.48816908774319023,0.0821279701718548,0.1481959403437096,0.4718117478113039,0.471811747811304,1.1102230246251565e-16,True,True,True,saddle,-1.5792070881786342,0.0,0.08212797017223925,0.0,1.6613350583211353,0.0,solution
delta,0.008125,False,linear,True,1,1,-,0.45,0.008125,1.5,1.0,0.5,2.0,0.35382069695927665,0.6461793030407234,0.3388170897219616,0.5820799684939876,0.06810467139256854,0.11995934278513708,0.3230896515203617,0.3230896515203617,5.642438012187139e-17,True,True,True,saddle,-0.9984749933951095,0.0,0.0681046713947323,0.0,1.066579664757248,0.0,solution
delta,0.008125,False,nonlinear,True,1,1,upper,0.45,0.008125,1.5,1.0,0.5,2.0,0.6187830050321947,0.38121699496780526,0.2383248559675804,0.4881852680771721,0.08218887645509086,0.1481277529101817,0.4717811954310432,0.4717811954310432,1.8852304148542336e-16,True,True,True,saddle,-1.5793166414206803,0.0,0.08218887645488213,0.0,1.6615055178657372,0.0,solution
delta,0.008219999999999998,False,linear,True,1,1,-,0.45,0.008219999999999998,1.5,1.0,0.5,2.0,0.35398942161218616,0.6460105783878138,0.33889104770921746,0.5821434940881994,0.06815847588677008,0.11987695177354017,0.3230052891939069,0.3230052891939069,2.3515290250382228e-17,True,True,True,saddle,-0.998261606405169,0.0,0.06815847588773424,0.0,1.0664200823210876,0.0,solution
delta,0.008219999999999998,False,nonlinear,True,1,1,upper,0.45,0.008219999999999998,1.5,1.0,0.5,2.0,0.6188472993469577,0.3811527006530423,0.23834065743711275,0.4882014516950075,0.08224978224574887,0.14805956449149774,0.4717506388758692,0.47175063887586927,8.269102674718113e-17,True,True,True,saddle,-1.579426152406447,0.0,0.08224978224596192,0.0,1.6616759346358965,0.0,solution
delta,0.008315,False,linear,True,1,1,-,0.45,0.008315,1.5,1.0,0.5,2.0,0.3541580559546661,0.6458419440453339,0.33896499030906513,0.5822069995363034,0.06821228340288783,0.11979456680577566,0.32292097202266695,0.32292097202266695,2.352042104893545e-17,True,True,True,saddle,-0.9980484931902474,0.0,0.06821228340274575,0.0,1.066260776553925,0.0,solution
delta,0.008315,False,nonlinear,True,1,1,upper,0.45,0.008315,1.5,1.0,0.5,2.0,0.6189115676508347,0.38108843234916534,0.23835646263133423,0.488217638590961,0.08231068754468918,0.14799137508937837,0.471720078157642,0.47172007815764194,5.551115123125783e-17,True,True,True,saddle,-1.57953562116036,0.0,0.08231068754490484,0.0,1.6618463087038537,0.0,solution
delta,0.008409999999999999,False,linear,True,1,1,-,0.45,0.008409999999999999,1.5,1.0,0.5,2.0,0.35432660006196615,0.6456733999380339,0.3390389175261982,0.5822704848489215,0.06826609393932843,0.11971218787865688,0.3228366999690169,0.3228366999690169,1.4115330468059055e-17,True,True,True,saddle,-0.9978356530710277,0.0,0.0682660939395672,0.0,1.0661017469790774,0.0,solution
delta,0.008409999999999999,False,nonlinear,True,1,1,upper,0.45,0.008409999999999999,1.5,1.0,0.5,2.0,0.6189758099610957,0.3810241900389043,0.238372271544971,0.48823382875930565,0.08237159235277082,0.14792318470554164,0.47168951328820236,0.47168951328820247,2.6133830449765903e-16,True,True,True,saddle,-1.5796450476907828,0.0,0.08237159235250573,0.0,1.6620166400343956,0.0,solution
delta,0.008504999999999999,False,linear,True,1,1,-,0.45,0.008504999999999999,1.5,1.0,0.5,2.0,0.3544950540092501,0.6455049459907499,0.339112829365308,0.5823339500366675,0.06831990749449987,0.11962981498899976,0.32275247299537496,0.32275247299537496,1.4118407666518007e-16,True,True,True,saddle,-0.9976230855442978,0.0,0.06831990749463482,0.0,1.065942993001958,0.0,solution
delta,0.008504999999999999,False,nonlinear,True,1,1,upper,0.45,0.008504999999999999,1.5,1.0,0.5,2.0,0.6190400262949951,0.3809599737050049,0.2383880841727563,0.4882500221943224,0.08243249667085163,0.14785499334170327,0.4716589442793737,0.47165894427937377,5.551115123125783e-17,True,True,True,saddle,-1.5797544320822345,0.0,0.08243249667141855,0.0,1.6621869287553586,0.0,solution
delta,0.0086,False,linear,True,1,1,-,0.45,0.0086,1.5,1.0,0.5,2.0,0.35466341787159394,0.645336582128406,0.33918672583108367,0.5823973951101461,0.06837372406681141,0.11954744813362284,0.322668291064203,0.322668291064203,7.531458253297788e-17,True,True,True,saddle,-0.9974107900462504,0.0,0.06837372406564782,0.0,1.065784514133523,0.0,solution
delta,0.0086,False,nonlinear,True,1,1,upper,0.45,0.0086,1.5,1.0,0.5,2.0,0.6191042166697699,0.3808957833302301,0.2384039005094307,0.48826621889030036,0.08249340049978827,0.14778680099957656,0.4716283711429612,0.471628371142961,1.6653345369377348e-16,True,True,True,saddle,-1.5798637743539485,0.0,0.08249340049973052,0.0,1.6623571748570443,0.0,solution
delta,0.008695,False,linear,True,1,1,-,0.45,0.008695,1.5,1.0,0.5,2.0,0.3548316917239891,0.6451683082760109,0.33926060692821214,0.5824608200799537,0.06842754365467361,0.11946508730934723,0.32258415413800545,0.32258415413800545,1.0828829443350173e-16,True,True,True,saddle,-0.9971987661695688,0.0,0.06842754365491302,0.0,1.0656263098323586,0.0,solution
delta,0.008695,False,nonlinear,True,1,1,upper,0.45,0.008695,1.5,1.0,0.5,2.0,0.619168381102642,0.38083161889735795,0.23841972054974206,0.4882824188415369,0.08255430384043613,0.14771860768087228,0.47159779389075096,0.4715977938907509,7.279224240173029e-17,True,True,True,saddle,-1.5799730745011864,0.0,0.08255430384039138,0.0,1.6625273783261065,0.0,solution
delta,0.00879,False,linear,True,1,1,-,0.45,0.00879,1.5,1.0,0.5,2.0,0.3549998756413385,0.6450001243586615,0.33933447266137806,0.5825242249566777,0.06848136625649835,0.1193827325129967,0.32250006217933075,0.32250006217933075,7.063817711206831e-17,True,True,True,saddle,-0.99698701328112,0.0,0.06848136625698942,0.0,1.065468379525262,0.0,solution
delta,0.00879,False,nonlinear,True,1,1,upper,0.45,0.00879,1.5,1.0,0.5,2.0,0.6192325196108166,0.3807674803891834,0.23843554428844513,0.48829862204233704,0.08261520669364945,0.14765041338729887,0.4715672125345124,0.47156721253451245,6.948811567899154e-17,True,True,True,saddle,-1.5800823325622968,0.0,0.0826152066934789,0.0,1.6626975392506622,0.0,solution
delta,0.008885,False,linear,True,1,1,-,0.45,0.008885,1.5,1.0,0.5,2.0,0.3551679696984599,0.6448320303015401,0.33940832303526386,0.5825876097508973,0.06853519187069874,0.11930038374139747,0.32241601515077006,0.32241601515077006,1.2717639055681746e-16,True,True,True,saddle,-0.996775530868056,0.0,0.06853519187136216,0.0,1.065310722695821,0.0,solution
delta,0.008885,False,nonlinear,True,1,1,upper,0.45,0.008885,1.5,1.0,0.5,2.0,0.6192966322114831,0.3807033677885169,0.23845137172030229,0.4883148284870144,0.08267610906028118,0.14758221812056233,0.47153662708599636,0.47153662708599625,1.1102230246251565e-16,True,True,True,saddle,-1.5801915485376499,0.0,0.08267610906024421,0.0,1.6628676575977082,0.0,solution
delta,0.008979999999999998,False,linear,True,1,1,-,0.45,0.008979999999999998,1.5,1.0,0.5,2.0,0.35533597397008543,0.6446640260299146,0.3394821580545499,0.5826509744731831,0.0685890204956892,0.1192180409913784,0.3223320130149573,0.3223320130149573,1.4133784062059918e-17,True,True,True,saddle,-0.9965643183354255,0.0,0.06858902049472104,0.0,1.065153338863267,0.0,solution
delta,0.008979999999999998,False,nonlinear,True,1,1,upper,0.45,0.008979999999999998,1.5,1.0,0.5,2.0,0.6193607189218149,0.3806392810781851,0.23846720284008288,0.4883310381698903,0.08273701094118312,0.14751402188236626,0.471506037556935,0.471506037556935,5.625975308234122e-17,True,True,True,saddle,-1.5803007224964143,0.0,0.0827370109415292,0.0,1.663037733415401,0.0,solution
delta,0.009075,False,linear,True,1,1,-,0.45,0.009075,1.5,1.0,0.5,2.0,0.35550388853086,0.64449611146914,0.33955597772391405,0.5827143191340969,0.06864285212988547,0.11913570425977094,0.32224805573457,0.32224805573457,9.424571615454904e-17,True,True,True,saddle,-0.9963533752974518,0.0,0.06864285212954634,0.0,1.0649962273952136,0.0,solution
delta,0.009075,False,nonlinear,True,1,1,upper,0.45,0.009075,1.5,1.0,0.5,2.0,0.6194247797589691,0.38057522024103085,0.23848303764256343,0.48834725108529425,0.08279791233720586,0.14744582467441175,0.47147544395904356,0.47147544395904345,1.1102230246251565e-16,True,True,True,saddle,-1.5804098544822,0.0,0.0827979123367478,0.0,1.6632077668255574,0.0,solution
delta,0.009169999999999998,False,linear,True,1,1,-,0.45,0.009169999999999998,1.5,1.0,0.5,2.0,0.3556717134553439,0.6443282865446561,0.3396297820480323,0.5827776437441919,0.06869668677170454,0.1190533735434091,0.32216414327232806,0.32216414327232806,1.8853240193907455e-17,True,True,True,saddle,-0.9961427011014024,0.0,0.06869668677392415,0.0,1.0648393878427653,0.0,solution
delta,0.009169999999999998,False,nonlinear,True,1,1,upper,0.45,0.009169999999999998,1.5,1.0,0.5,2.0,0.6194888147400868,0.38051118525991323,0.23849887612252774,0.48836346722756374,0.08285881324919878,0.14737762649839756,0.47144484630401845,0.47144484630401845,2.316885756661466e-16,True,True,True,saddle,-1.5805189445002932,0.0,0.082858813249299,0.0,1.6633777577159543,0.0,solution
delta,0.009264999999999999,False,linear,True,1,1,-,0.45,0.009264999999999999,1.5,1.0,0.5,2.0,0.35583944881801055,0.6441605511819894,0.33970357103157817,0.5828409483140131,0.0687505244195647,0.1189710488391294,0.3220802755909947,0.3220802755909947,5.657200891599682e-17,True,True,True,saddle,-0.9959322952206027,0.0,0.06875052441951529,0.0,1.0646828196663616,0.0,solution
delta,0.009264999999999999,False,nonlinear,True,1,1,upper,0.45,0.009264999999999999,1.5,1.0,0.5,2.0,0.6195528238822936,0.3804471761177064,0.23851471827476667,0.4883796865910443,0.08291971367801003,0.14730942735602004,0.47141424460353865,0.4714142446035386,5.551115123125783e-17,True,True,True,saddle,-1.5806279925514424,0.0,0.0829197136786185,0.0,1.6635477062039734,0.0,solution
delta,0.00936,False,linear,True,1,1,-,0.45,0.00936,1.5,1.0,0.5,2.0,0.3560070946932483,0.6439929053067517,0.33977734467922294,0.5829042328540966,0.06880436507188552,0.11888873014377101,0.32199645265337584,0.32199645265337584,9.90225157185787e-17,True,True,True,saddle,-0.9957221572225798,0.0,0.06880436507110105,0.0,1.064526522315277,0.0,solution
delta,0.00936,False,nonlinear,True,1,1,upper,0.45,0.00936,1.5,1.0,0.5,2.0,0.6196168072026984,0.3803831927973016,0.23853056409407827,0.48839590917008946,0.0829806136244866,0.14724122724897318,0.4713836388692649,0.47138363886926493,5.551115123125783e-17,True,True,True,saddle,-1.580736998662989,0.0,0.08298061362476121,0.0,1.6637176123005815,0.0,solution
delta,0.009454999999999998,False,linear,True,1,1,-,0.45,0.009454999999999998,1.5,1.0,0.5,2.0,0.3561746511553606,0.6438253488446394,0.33985110299563603,0.5829674973749703,0.0688582087270878,0.11880641745417558,0.3219126744223197,0.3219126744223197,1.4620782630237912e-16,True,True,True,saddle,-0.9955122865730585,0.0,0.06885820872794601,0.0,1.0643704952723194,0.0,solution
delta,0.009454999999999998,False,nonlinear,True,1,1,upper,0.45,0.009454999999999998,1.5,1.0,0.5,2.0,0.6196807647183943,0.3803192352816057,0.23854641357526762,0.4884121349590606,0.08304151308947426,0.14717302617894848,0.47135302911284055,0.4713530291128407,2.1518227314432641e-16,True,True,True,saddle,-1.5808459629158147,0.0,0.08304151308915408,0.0,1.6638874759830866,0.0,solution
delta,0.00955,False,linear,True,1,1,-,0.45,0.00955,1.5,1.0,0.5,2.0,0.3563421182785642,0.6436578817214358,0.33992484598548417,0.5830307418871531,0.0689120553835937,0.1187241107671874,0.3218289408607179,0.3218289408607179,8.019588301423951e-17,True,True,True,saddle,-0.9953026826155483,0.0,0.06891205538334663,0.0,1.0642147380139129,0.0,solution
delta,0.00955,False,nonlinear,True,1,1,upper,0.45,0.00955,1.5,1.0,0.5,2.0,0.6197446964464591,0.38025530355354087,0.2385622667131471,0.4884283639523273,0.08310241207381756,0.14710482414763518,0.47132241534589087,0.4713224153458907,1.6653345369377348e-16,True,True,True,saddle,-1.5809548852465072,0.0,0.08310241207436413,0.0,1.664057297330635,0.0,solution
delta,0.009645,False,linear,True,1,1,-,0.45,0.009645,1.5,1.0,0.5,2.0,0.3565094961369919,0.6434905038630081,0.3399985736534323,0.5830939664011558,0.06896590503982662,0.11864181007965324,0.32174525193150405,0.32174525193150405,1.2739755762329152e-16,True,True,True,saddle,-0.9950933449933356,0.0,0.06896590503903736,0.0,1.0640592500690242,0.0,solution
delta,0.009645,False,nonlinear,True,1,1,upper,0.45,0.009645,1.5,1.0,0.5,2.0,0.6198086024039539,0.38019139759604614,0.23857812350253618,0.4884445961442671,0.08316331057835995,0.14703662115671987,0.47129179758002265,0.4712917975800226,9.60171606330877e-17,True,True,True,saddle,-1.5810637658577675,0.0,0.08316331057862689,0.0,1.6642270764190732,0.0,solution
delta,0.009739999999999999,False,linear,True,1,1,-,0.45,0.009739999999999999,1.5,1.0,0.5,2.0,0.35667678480469045,0.6433232151953096,0.3400722860041428,0.5831571709274805,0.06901975769421125,0.1185595153884225,0.3216616075976548,0.3216616075976548,2.359725512241942e-17,True,True,True,saddle,-0.9948842731388979,0.0,0.06901975769441257,0.0,1.0639040307925156,0.0,solution
delta,0.009739999999999999,False,nonlinear,True,1,1,upper,0.45,0.009739999999999999,1.5,1.0,0.5,2.0,0.6198724826079242,0.38012751739207584,0.23859398393826128,0.4884608315292653,0.08322420860394354,0.1469684172078871,0.4712611758268259,0.47126117582682586,5.551115123125783e-17,True,True,True,saddle,-1.5811726046032737,0.0,0.0832242086037064,0.0,1.6643968131912086,0.0,solution
delta,0.009835,False,linear,True,1,1,-,0.45,0.009835,1.5,1.0,0.5,2.0,0.3568439843556228,0.6431560156443772,0.3401459830422763,0.5832203554766211,0.06907361334517349,0.11847722669034699,0.3215780078221886,0.3215780078221886,1.9353942482998774e-16,True,True,True,saddle,-0.9946754664456917,0.0,0.06907361334516426,0.0,1.0637490798213816,0.0,solution
delta,0.009835,False,nonlinear,True,1,1,upper,0.45,0.009835,1.5,1.0,0.5,2.0,0.6199363370753994,0.3800636629246006,0.23860984801515595,0.48847707010171515,0.0832851061514094,0.14690021230281877,0.47123055009787224,0.47123055009787235,1.1102230246251565e-16,True,True,True,saddle,-1.5812814015554066,0.0,0.08328510615174377,0.0,1.6645665076996856,0.0,solution
delta,0.009929999999999998,False,linear,True,1,1,-,0.45,0.009929999999999998,1.5,1.0,0.5,2.0,0.35701109486366533,0.6429889051363347,0.3402196647724907,0.5832835200590625,0.06912747199114062,0.11839494398228127,0.32149445256816733,0.32149445256816733,1.416448894727518e-17,True,True,True,saddle,-0.9944669244906973,0.0,0.06912747198993066,0.0,1.0635943965079195,0.0,solution
delta,0.009929999999999998,False,nonlinear,True,1,1,upper,0.45,0.009929999999999998,1.5,1.0,0.5,2.0,0.6200001658233936,0.37999983417660643,0.23862571572806093,0.4884933118560181,0.08334600322159728,0.14683200644319458,0.47119992040471603,0.4711999204047161,5.551115123125783e-17,True,True,True,saddle,-1.5813901567702644,0.0,0.08334600322155597,0.0,1.6647361599949155,0.0,solution
delta,0.01,True,linear,True,1,1,-,0.45,0.01,1.5,1.0,0.5,2.0,0.3571341719877207,0.6428658280122793,0.3402739467810474,0.5833300496126077,0.06916715922477551,0.11833431844955102,0.32143291400613966,0.32143291400613966,5.66669955594591e-17,True,True,True,saddle,-0.9943134311490548,0.0,0.06916715922477172,0.0,1.0634805903403097,0.0,solution
delta,0.01,True,nonlinear,True,1,1,upper,0.45,0.01,1.5,1.0,0.5,2.0,0.620047181084747,0.379952818915253,0.2386374100506793,0.48850528149722117,0.0833908744420835,0.14678174888416698,0.47117734862721194,0.47117734862721194,2.318231537782815e-17,True,True,True,saddle,-1.581470265488004,0.0,0.08339087444221714,0.0,1.6648611399217321,0.0,solution
delta,0.01012,False,linear,True,1,1,-,0.45,0.01012,1.5,1.0,0.5,2.0,0.35734504904616915,0.6426549509538309,0.3403669823277844,0.5834097893657463,0.06923519826180473,0.11823039652360946,0.3213274754769154,0.3213274754769154,1.4170622272593375e-17,True,True,True,saddle,-0.9940506326729073,0.0,0.06923519826142117,0.0,1.0632858309618645,0.0,solution
delta,0.01012,False,nonlinear,True,1,1,upper,0.45,0.01012,1.5,1.0,0.5,2.0,0.620127746228914,0.379872253771086,0.2386574620412997,0.4885258048878275,0.08346779593349253,0.14669559186698508,0.47113864917192344,0.4711386491719233,1.6653345369377348e-16,True,True,True,saddle,-1.5816075420345732,0.0,0.0834677959336885,0.0,1.6650753379674936,0.0,solution
delta,0.010214999999999998,False,linear,True,1,1,-,0.45,0.010214999999999998,1.5,1.0,0.5,2.0,0.3575118928679617,0.6424881071320383,0.3404406181621689,0.5834728941109166,0.0692890658833625,0.118148131766725,0.32124405356601915,0.32124405356601915,2.834737596009459e-17,True,True,True,saddle,-0.993842881800445,0.0,0.06928906588292924,0.0,1.0631319476998204,0.0,solution
delta,0.010214999999999998,False,nonlinear,True,1,1,upper,0.45,0.010214999999999998,1.5,1.0,0.5,2.0,0.6201914979203884,0.3798085020796116,0.23867334063135012,0.48854205615417606,0.08352869157687359,0.1466273831537472,0.4711080076553066,0.4711080076553065,7.949419143993834e-17,True,True,True,saddle,-1.581716172196165,0.0,0.08352869157712545,0.0,1.6652448637446668,0.0,solution
delta,0.01031,False,linear,True,1,1,-,0.45,0.01031,1.5,1.0,0.5,2.0,0.3576786479415285,0.6423213520584715,0.34051423870724523,0.583535978931244,0.06934293649364674,0.11806587298729347,0.32116067602923576,0.32116067602923576,4.2530259152867666e-17,True,True,True,saddle,-0.9936353936134266,0.0,0.06934293649364859,0.0,1.0629783300730475,0.0,solution
delta,0.01031,False,nonlinear,True,1,1,upper,0.45,0.01031,1.5,1.0,0.5,2.0,0.6202552239602784,0.37974477603972157,0.238689222836844,0.48855831058006166,0.08358958674632407,0.14655917349264816,0.4710773622205266,0.47107736222052654,5.551115123125783e-17,True,True,True,saddle,-1.5818247606623677,0.0,0.08358958674650707,0.0,1.6654143473951926,0.0,solution
delta,0.010404999999999998,False,linear,True,1,1,-,0.45,0.010404999999999998,1.5,1.0,0.5,2.0,0.3578453143403245,0.6421546856596755,0.34058784396766056,0.5835990438371713,0.06939681009109097,0.11798362018218195,0.32107734282983774,0.32107734282983774,2.835963497102527e-17,True,True,True,saddle,-0.9934281675306119,0.0,0.06939681009141577,0.0,1.0628249775913665,0.0,solution
delta,0.010404999999999998,False,nonlinear,True,1,1,upper,0.45,0.010404999999999998,1.5,1.0,0.5,2.0,0.6203189243655184,0.3796810756344816,0.2387051086526572,0.488574568159925,0.08365048144267791,0.14649096288535585,0.47104671287904937,0.4710467128790493,1.159444596283005e-16,True,True,True,saddle,-1.5819333075686688,0.0,0.0836504814428358,0.0,1.6655837889804634,0.0,solution
delta,0.010499999999999999,False,linear,True,1,1,-,0.45,0.010499999999999999,1.5,1.0,0.5,2.0,0.35801189213772056,0.6419881078622794,0.34066143394805976,0.5836620888391328,0.06945068667413007,0.11790137334826013,0.3209940539311397,0.3209940539311397,5.673152513564368e-17,True,True,True,saddle,-0.9932212030995308,0.0,0.06945068667401831,0.0,1.0626718897457015,0.0,solution
delta,0.010499999999999999,False,nonlinear,True,1,1,upper,0.45,0.010499999999999999,1.5,1.0,0.5,2.0,0.6203825991530273,0.3796174008469727,0.23872099807367264,0.48859082888821465,0.0837113756667678,0.14642275133353563,0.47101605964232307,0.4710160596423231,2.882239840186418e-16,True,True,True,saddle,-1.5820418127839178,0.0,0.08371137566775483,0.0,1.6657531884441132,0.0,solution
delta,0.010595,False,linear,True,1,1,-,0.45,0.010595,1.5,1.0,0.5,2.0,0.35817838140700387,0.6418216185929961,0.3407350086530858,0.5837251139475548,0.06950456624120012,0.11781913248240024,0.32091080929649807,0.32091080929649807,1.4185944446344043e-17,True,True,True,saddle,-0.9930144997564168,0.0,0.0695045662404502,0.0,1.062519066025433,0.0,solution
delta,0.010595,False,nonlinear,True,1,1,upper,0.45,0.010595,1.5,1.0,0.5,2.0,0.6204462483397087,0.37955375166029126,0.23873689109478027,0.4886070927593871,0.08377226941942527,0.14635453883885055,0.4709854025217783,0.4709854025217784,1.1102230246251565e-16,True,True,True,saddle,-1.5821502765253643,0.0,0.08377226941929465,0.0,1.6659225459442744,0.0,solution
delta,0.010689999999999998,False,linear,True,1,1,-,0.45,0.010689999999999998,1.5,1.0,0.5,2.0,0.3583447822213772,0.6416552177786228,0.3408085680873793,0.5837881191728548,0.06955844879073846,0.11773689758147689,0.3208276088893114,0.3208276088893114,4.256702091901562e-17,True,True,True,saddle,-0.9928080570794976,0.0,0.0695584487901491,0.0,1.0623665059138006,0.0,solution
delta,0.010689999999999998,False,nonlinear,True,1,1,upper,0.45,0.010689999999999998,1.5,1.0,0.5,2.0,0.6205098719424497,0.37949012805755034,0.2387527877108767,0.4886233597679062,0.08383316270148072,0.1462863254029615,0.4709547415288287,0.47095474152882877,5.551115123125783e-17,True,True,True,saddle,-1.582258698702684,0.0,0.08383316270166048,0.0,1.6660918613978482,0.0,solution
delta,0.010785,False,linear,True,1,1,-,0.45,0.010785,1.5,1.0,0.5,2.0,0.35851109465396014,0.6414889053460399,0.34088211225557874,0.5838511045254421,0.06961233432118369,0.11765466864236739,0.32074445267301993,0.32074445267301993,1.892275848545004e-17,True,True,True,saddle,-0.992601874565278,0.0,0.06961233432256347,0.0,1.0622142088665119,0.0,solution
delta,0.010785,False,nonlinear,True,1,1,upper,0.45,0.010785,1.5,1.0,0.5,2.0,0.6205734699781221,0.3794265300218779,0.23876868791686603,0.4886396299082444,0.08389405551376335,0.1462181110275267,0.47092407667486963,0.47092407667486974,1.1102230246251565e-16,True,True,True,saddle,-1.582367079396414,0.0,0.08389405551397988,0.0,1.6662611349191836,0.0,solution
delta,0.01088,False,linear,True,1,1,-,0.45,0.01088,1.5,1.0,0.5,2.0,0.3586773187777883,0.6413226812222117,0.3409556411623203,0.5839140700157176,0.06966622283097569,0.1175724456619514,0.32066134061110585,0.32066134061110585,4.7317100399280096e-18,True,True,True,saddle,-0.9923959516021927,0.0,0.06966622283112284,0.0,1.0620621744415084,0.0,solution
delta,0.01088,False,nonlinear,True,1,1,upper,0.45,0.01088,1.5,1.0,0.5,2.0,0.6206370424635821,0.3793629575364179,0.23878459170765878,0.4886559031748811,0.08395494785710116,0.1461498957142023,0.47089340797127976,0.47089340797127976,9.9414056864835e-18,True,True,True,saddle,-1.5824754186101375,0.0,0.08395494785712994,0.0,1.6664303664403988,0.0,solution
delta,0.010974999999999999,False,linear,True,1,1,-,0.45,0.010974999999999999,1.5,1.0,0.5,2.0,0.358843454665814,0.641156545334186,0.3410291548122382,0.5839770156540737,0.06972011431855561,0.11749022863711123,0.320578272667093,0.320578272667093,4.7327302467625485e-18,True,True,True,saddle,-0.9921902878566194,0.0,0.0697201143187261,0.0,1.0619104021333445,0.0,solution
